ts=68239683; t=2025-05-13T18:59:15; ll=0; started=/usr/local/bin/pagekite.py; version=1.5.2.240101; platform=darwin; python=3.9.6 (default, Mar 12 2025, 20:22:46)  [Clang 17.0.0 (clang-1700.0.13.3)]; argv=4000 atsscribe.pagekite.me; ca_certs=/etc/ssl/cert.pem; send_always_buffers=False; tunnel_socket_blocks=False; optfile_.SELF/defaults.cfg=ok; optfile_/Users/raja/.pagekite.rc=ok
ts=68239684; t=2025-05-13T18:59:16; ll=1; FE=45.33.98.215:443; http_ping_ms=161; win=2; uuid=20b95faa01ec0beac766b8d87b1837161b23552c; wanted_by=DNS
ts=6824e594; t=2025-05-14T18:48:52; ll=ddc; FE=139.162.16.102:443; http_ping_ms=427; win=3; uuid=00ad3ea65dac882f93147161d4fe4803d04b1ac4; unbiased_ms=377
ts=6824e594; t=2025-05-14T18:48:52; ll=ddd; FE=95.216.167.199:443; http_ping_ms=429; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=379
ts=6824e594; t=2025-05-14T18:48:52; ll=dde; FE=159.69.241.217:443; http_ping_ms=432; win=3; uuid=788d75ccbeb6db4e3a3420050e7539f585deca00; unbiased_ms=382
ts=6824e594; t=2025-05-14T18:48:52; ll=ddf; FE=116.203.53.85:443; http_ping_ms=433; win=3; uuid=2a4f2821ad9165cd4842f5b292a8f8360cac2866; unbiased_ms=383
ts=6824e594; t=2025-05-14T18:48:52; ll=de0; FE=185.112.146.199:443; http_ping_ms=458; win=3; uuid=ca4d22d0e8466c2ca1053b2988b98914e6d32c37; unbiased_ms=408
ts=6824e594; t=2025-05-14T18:48:52; ll=de1; FE=172.105.59.232:443; http_ping_ms=546; win=3; uuid=1b10ddda06d58c3592dab28bb90cba6830c3a068; unbiased_ms=496
ts=6824e599; t=2025-05-14T18:48:57; ll=de2; connect=45.33.40.85:443
ts=6824e59a; t=2025-05-14T18:48:58; ll=de3; FE=45.33.40.85:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=s147
ts=6824e59a; t=2025-05-14T18:48:58; ll=de4; FE=45.33.40.85:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=6824e59a; t=2025-05-14T18:48:58; ll=de5; wrote=549; wbps=346; read=889; eof=1; id=s147
ts=6824e62a; t=2025-05-14T18:51:22; ll=de6; FE=45.33.40.85:443; http_ping_ms=56; win=3; uuid=3adf382dcd72eb009828bf60c02110ab38a7a80d; wanted_by=DNS
ts=6824e62a; t=2025-05-14T18:51:22; ll=de7; FE=50.116.35.24:443; http_ping_ms=205; win=3; uuid=50ee887518c110963213fd4766d272e6d1c5a7e1; unbiased_ms=155
ts=6824e62a; t=2025-05-14T18:51:22; ll=de8; FE=45.79.218.26:443; http_ping_ms=196; win=3; uuid=04240ff7b2ba5a978954e53989b2586e542ee9d3; unbiased_ms=146
ts=6824e62a; t=2025-05-14T18:51:22; ll=de9; FE=45.79.135.57:443; http_ping_ms=211; win=3; uuid=1cc4a24fcfc778a737f5ad751cecfae2d2dc4405; unbiased_ms=161
ts=6824e62a; t=2025-05-14T18:51:22; ll=dea; FE=172.104.23.213:443; http_ping_ms=210; win=3; uuid=64622f38062b9ce606f8140cc2655affbfde6ff0; unbiased_ms=160
ts=6824e62a; t=2025-05-14T18:51:22; ll=deb; FE=139.162.73.59:443; http_ping_ms=300; win=3; uuid=2cb025d8a5bc3e64be82652bbded1b02e30b8a54; unbiased_ms=250
ts=6824e62a; t=2025-05-14T18:51:22; ll=dec; FE=172.105.176.167:443; http_ping_ms=373; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=323
ts=6824e62a; t=2025-05-14T18:51:22; ll=ded; FE=109.237.26.34:443; http_ping_ms=377; win=3; uuid=cba9d700f18947bdd582be4023eecd21ec9996b9; unbiased_ms=327
ts=6824e62a; t=2025-05-14T18:51:22; ll=dee; FE=139.162.210.121:443; http_ping_ms=380; win=3; uuid=14fb15e4603c96861f9f5f4936818d01de385109; unbiased_ms=330
ts=6824e62a; t=2025-05-14T18:51:22; ll=def; FE=139.162.16.102:443; http_ping_ms=420; win=3; uuid=00ad3ea65dac882f93147161d4fe4803d04b1ac4; unbiased_ms=370
ts=6824e62a; t=2025-05-14T18:51:22; ll=df0; FE=95.216.167.199:443; http_ping_ms=425; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=375
ts=6824e62a; t=2025-05-14T18:51:22; ll=df1; FE=139.162.5.63:443; http_ping_ms=421; win=3; uuid=d6952fbdd9ba4f32dd5dd41fadc4319b757157e2; unbiased_ms=371
ts=6824e62a; t=2025-05-14T18:51:22; ll=df2; FE=159.69.241.217:443; http_ping_ms=431; win=3; uuid=788d75ccbeb6db4e3a3420050e7539f585deca00; unbiased_ms=381
ts=6824e62b; t=2025-05-14T18:51:23; ll=df3; FE=95.216.158.189:443; http_ping_ms=434; win=3; uuid=970fc646d3d307edde3cb2c913a64d5997fb2aad; unbiased_ms=384
ts=6824e62b; t=2025-05-14T18:51:23; ll=df4; FE=116.203.53.85:443; http_ping_ms=442; win=3; uuid=2a4f2821ad9165cd4842f5b292a8f8360cac2866; unbiased_ms=392
ts=6824e62b; t=2025-05-14T18:51:23; ll=df5; FE=185.112.146.199:443; http_ping_ms=458; win=3; uuid=ca4d22d0e8466c2ca1053b2988b98914e6d32c37; unbiased_ms=408
ts=6824e62b; t=2025-05-14T18:51:23; ll=df6; FE=172.105.59.232:443; http_ping_ms=528; win=3; uuid=1b10ddda06d58c3592dab28bb90cba6830c3a068; unbiased_ms=478
ts=6824e62f; t=2025-05-14T18:51:27; ll=df7; connect=45.33.40.85:443
ts=6824e630; t=2025-05-14T18:51:28; ll=df8; FE=45.33.40.85:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=s148
ts=6824e630; t=2025-05-14T18:51:28; ll=df9; FE=45.33.40.85:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=6824e630; t=2025-05-14T18:51:28; ll=dfa; wrote=549; wbps=346; read=889; eof=1; id=s148
ts=6824e6c0; t=2025-05-14T18:53:52; ll=dfb; FE=45.33.40.85:443; http_ping_ms=61; win=3; uuid=3adf382dcd72eb009828bf60c02110ab38a7a80d; wanted_by=DNS
ts=6824e6c1; t=2025-05-14T18:53:53; ll=dfc; FE=45.79.218.26:443; http_ping_ms=199; win=3; uuid=04240ff7b2ba5a978954e53989b2586e542ee9d3; unbiased_ms=149
ts=6824e6c1; t=2025-05-14T18:53:53; ll=dfd; FE=45.79.135.57:443; http_ping_ms=209; win=3; uuid=1cc4a24fcfc778a737f5ad751cecfae2d2dc4405; unbiased_ms=159
ts=6824e6c1; t=2025-05-14T18:53:53; ll=dfe; FE=50.116.35.24:443; http_ping_ms=203; win=3; uuid=50ee887518c110963213fd4766d272e6d1c5a7e1; unbiased_ms=153
ts=6824e6c1; t=2025-05-14T18:53:53; ll=dff; FE=172.104.23.213:443; http_ping_ms=210; win=3; uuid=64622f38062b9ce606f8140cc2655affbfde6ff0; unbiased_ms=160
ts=6824e6c1; t=2025-05-14T18:53:53; ll=e00; FE=139.162.73.59:443; http_ping_ms=303; win=3; uuid=2cb025d8a5bc3e64be82652bbded1b02e30b8a54; unbiased_ms=253
ts=6824e6c1; t=2025-05-14T18:53:53; ll=e01; FE=139.162.210.121:443; http_ping_ms=376; win=3; uuid=14fb15e4603c96861f9f5f4936818d01de385109; unbiased_ms=326
ts=6824e6c1; t=2025-05-14T18:53:53; ll=e02; FE=172.105.176.167:443; http_ping_ms=370; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=320
ts=6824e6c1; t=2025-05-14T18:53:53; ll=e03; FE=109.237.26.34:443; http_ping_ms=376; win=3; uuid=cba9d700f18947bdd582be4023eecd21ec9996b9; unbiased_ms=326
ts=6824e6c1; t=2025-05-14T18:53:53; ll=e04; FE=116.203.53.85:443; http_ping_ms=437; win=3; uuid=2a4f2821ad9165cd4842f5b292a8f8360cac2866; unbiased_ms=387
ts=6824e6c1; t=2025-05-14T18:53:53; ll=e05; FE=95.216.167.199:443; http_ping_ms=421; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=371
ts=6824e6c1; t=2025-05-14T18:53:53; ll=e06; FE=139.162.16.102:443; http_ping_ms=420; win=3; uuid=00ad3ea65dac882f93147161d4fe4803d04b1ac4; unbiased_ms=370
ts=6824e6c1; t=2025-05-14T18:53:53; ll=e07; FE=139.162.5.63:443; http_ping_ms=422; win=3; uuid=d6952fbdd9ba4f32dd5dd41fadc4319b757157e2; unbiased_ms=372
ts=6824e6c1; t=2025-05-14T18:53:53; ll=e08; FE=95.216.158.189:443; http_ping_ms=436; win=3; uuid=970fc646d3d307edde3cb2c913a64d5997fb2aad; unbiased_ms=386
ts=6824e6c1; t=2025-05-14T18:53:53; ll=e09; FE=185.112.146.199:443; http_ping_ms=455; win=3; uuid=ca4d22d0e8466c2ca1053b2988b98914e6d32c37; unbiased_ms=405
ts=6824e6c1; t=2025-05-14T18:53:53; ll=e0a; FE=159.69.241.217:443; http_ping_ms=436; win=3; uuid=788d75ccbeb6db4e3a3420050e7539f585deca00; unbiased_ms=386
ts=6824e6c1; t=2025-05-14T18:53:53; ll=e0b; FE=172.105.59.232:443; http_ping_ms=526; win=3; uuid=1b10ddda06d58c3592dab28bb90cba6830c3a068; unbiased_ms=476
ts=6824e6c6; t=2025-05-14T18:53:58; ll=e0c; connect=45.33.40.85:443
ts=6824e6c6; t=2025-05-14T18:53:58; ll=e0d; FE=45.33.40.85:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=s149
ts=6824e6c6; t=2025-05-14T18:53:58; ll=e0e; FE=45.33.40.85:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=6824e6c6; t=2025-05-14T18:53:58; ll=e0f; wrote=549; wbps=346; read=889; eof=1; id=s149
ts=6824e757; t=2025-05-14T18:56:23; ll=e10; FE=45.33.40.85:443; http_ping_ms=63; win=3; uuid=3adf382dcd72eb009828bf60c02110ab38a7a80d; wanted_by=DNS
ts=6824e757; t=2025-05-14T18:56:23; ll=e11; FE=45.79.218.26:443; http_ping_ms=201; win=3; uuid=04240ff7b2ba5a978954e53989b2586e542ee9d3; unbiased_ms=151
ts=6824e757; t=2025-05-14T18:56:23; ll=e12; FE=45.79.135.57:443; http_ping_ms=209; win=3; uuid=1cc4a24fcfc778a737f5ad751cecfae2d2dc4405; unbiased_ms=159
ts=6824e757; t=2025-05-14T18:56:23; ll=e13; FE=50.116.35.24:443; http_ping_ms=206; win=3; uuid=50ee887518c110963213fd4766d272e6d1c5a7e1; unbiased_ms=156
ts=6824e757; t=2025-05-14T18:56:23; ll=e14; FE=172.104.23.213:443; http_ping_ms=224; win=3; uuid=64622f38062b9ce606f8140cc2655affbfde6ff0; unbiased_ms=174
ts=6824e757; t=2025-05-14T18:56:23; ll=e15; FE=139.162.73.59:443; http_ping_ms=299; win=3; uuid=2cb025d8a5bc3e64be82652bbded1b02e30b8a54; unbiased_ms=249
ts=6824e757; t=2025-05-14T18:56:23; ll=e16; FE=109.237.26.34:443; http_ping_ms=376; win=3; uuid=cba9d700f18947bdd582be4023eecd21ec9996b9; unbiased_ms=326
ts=6824e757; t=2025-05-14T18:56:23; ll=e17; FE=172.105.176.167:443; http_ping_ms=369; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=319
ts=6824e757; t=2025-05-14T18:56:23; ll=e18; FE=139.162.210.121:443; http_ping_ms=387; win=3; uuid=14fb15e4603c96861f9f5f4936818d01de385109; unbiased_ms=337
ts=6824e757; t=2025-05-14T18:56:23; ll=e19; FE=116.203.53.85:443; http_ping_ms=428; win=3; uuid=2a4f2821ad9165cd4842f5b292a8f8360cac2866; unbiased_ms=378
ts=6824e757; t=2025-05-14T18:56:23; ll=e1a; FE=139.162.16.102:443; http_ping_ms=418; win=3; uuid=00ad3ea65dac882f93147161d4fe4803d04b1ac4; unbiased_ms=368
ts=6824e757; t=2025-05-14T18:56:23; ll=e1b; FE=95.216.167.199:443; http_ping_ms=418; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=368
ts=6824e757; t=2025-05-14T18:56:23; ll=e1c; FE=139.162.5.63:443; http_ping_ms=424; win=3; uuid=d6952fbdd9ba4f32dd5dd41fadc4319b757157e2; unbiased_ms=374
ts=6824e757; t=2025-05-14T18:56:23; ll=e1d; FE=95.216.158.189:443; http_ping_ms=447; win=3; uuid=970fc646d3d307edde3cb2c913a64d5997fb2aad; unbiased_ms=397
ts=6824e757; t=2025-05-14T18:56:23; ll=e1e; FE=159.69.241.217:443; http_ping_ms=444; win=3; uuid=788d75ccbeb6db4e3a3420050e7539f585deca00; unbiased_ms=394
ts=6824e757; t=2025-05-14T18:56:23; ll=e1f; FE=185.112.146.199:443; http_ping_ms=460; win=3; uuid=ca4d22d0e8466c2ca1053b2988b98914e6d32c37; unbiased_ms=410
ts=6824e757; t=2025-05-14T18:56:23; ll=e20; FE=172.105.59.232:443; http_ping_ms=523; win=3; uuid=1b10ddda06d58c3592dab28bb90cba6830c3a068; unbiased_ms=473
ts=6824e75c; t=2025-05-14T18:56:28; ll=e21; connect=45.33.40.85:443
ts=6824e75c; t=2025-05-14T18:56:28; ll=e22; FE=45.33.40.85:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=s14a
ts=6824e75c; t=2025-05-14T18:56:28; ll=e23; FE=45.33.40.85:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=6824e75c; t=2025-05-14T18:56:28; ll=e24; wrote=549; wbps=346; read=889; eof=1; id=s14a
ts=6824e7ed; t=2025-05-14T18:58:53; ll=e25; FE=45.33.40.85:443; http_ping_ms=65; win=3; uuid=3adf382dcd72eb009828bf60c02110ab38a7a80d; wanted_by=DNS
ts=6824e7ed; t=2025-05-14T18:58:53; ll=e26; FE=50.116.35.24:443; http_ping_ms=205; win=3; uuid=50ee887518c110963213fd4766d272e6d1c5a7e1; unbiased_ms=155
ts=6824e7ed; t=2025-05-14T18:58:53; ll=e27; FE=45.79.218.26:443; http_ping_ms=199; win=3; uuid=04240ff7b2ba5a978954e53989b2586e542ee9d3; unbiased_ms=149
ts=6824e7ed; t=2025-05-14T18:58:53; ll=e28; FE=45.79.135.57:443; http_ping_ms=209; win=3; uuid=1cc4a24fcfc778a737f5ad751cecfae2d2dc4405; unbiased_ms=159
ts=6824e7ed; t=2025-05-14T18:58:53; ll=e29; FE=172.104.23.213:443; http_ping_ms=229; win=3; uuid=64622f38062b9ce606f8140cc2655affbfde6ff0; unbiased_ms=179
ts=6824e7ed; t=2025-05-14T18:58:53; ll=e2a; FE=139.162.73.59:443; http_ping_ms=299; win=3; uuid=2cb025d8a5bc3e64be82652bbded1b02e30b8a54; unbiased_ms=249
ts=6824e7ee; t=2025-05-14T18:58:54; ll=e2b; FE=172.105.176.167:443; http_ping_ms=373; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=323
ts=6824e7ee; t=2025-05-14T18:58:54; ll=e2c; FE=139.162.210.121:443; http_ping_ms=392; win=3; uuid=14fb15e4603c96861f9f5f4936818d01de385109; unbiased_ms=342
ts=6824e7ee; t=2025-05-14T18:58:54; ll=e2d; FE=109.237.26.34:443; http_ping_ms=383; win=3; uuid=cba9d700f18947bdd582be4023eecd21ec9996b9; unbiased_ms=333
ts=6824e7ee; t=2025-05-14T18:58:54; ll=e2e; FE=95.216.167.199:443; http_ping_ms=419; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=369
ts=6824e7ee; t=2025-05-14T18:58:54; ll=e2f; FE=139.162.5.63:443; http_ping_ms=425; win=3; uuid=d6952fbdd9ba4f32dd5dd41fadc4319b757157e2; unbiased_ms=375
ts=6824e7ee; t=2025-05-14T18:58:54; ll=e30; FE=139.162.16.102:443; http_ping_ms=422; win=3; uuid=00ad3ea65dac882f93147161d4fe4803d04b1ac4; unbiased_ms=372
ts=6824e7ee; t=2025-05-14T18:58:54; ll=e31; FE=116.203.53.85:443; http_ping_ms=420; win=3; uuid=2a4f2821ad9165cd4842f5b292a8f8360cac2866; unbiased_ms=370
ts=6824e7ee; t=2025-05-14T18:58:54; ll=e32; FE=95.216.158.189:443; http_ping_ms=441; win=3; uuid=970fc646d3d307edde3cb2c913a64d5997fb2aad; unbiased_ms=391
ts=6824e7ee; t=2025-05-14T18:58:54; ll=e33; FE=159.69.241.217:443; http_ping_ms=454; win=3; uuid=788d75ccbeb6db4e3a3420050e7539f585deca00; unbiased_ms=404
ts=6824e7ee; t=2025-05-14T18:58:54; ll=e34; FE=185.112.146.199:443; http_ping_ms=461; win=3; uuid=ca4d22d0e8466c2ca1053b2988b98914e6d32c37; unbiased_ms=411
ts=6824e7ee; t=2025-05-14T18:58:54; ll=e35; FE=172.105.59.232:443; http_ping_ms=526; win=3; uuid=1b10ddda06d58c3592dab28bb90cba6830c3a068; unbiased_ms=476
ts=6824e7f2; t=2025-05-14T18:58:58; ll=e36; connect=45.33.40.85:443
ts=6824e7f3; t=2025-05-14T18:58:59; ll=e37; FE=45.33.40.85:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=s14b
ts=6824e7f3; t=2025-05-14T18:58:59; ll=e38; FE=45.33.40.85:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=6824e7f3; t=2025-05-14T18:58:59; ll=e39; wrote=549; wbps=346; read=889; eof=1; id=s14b
ts=6824e883; t=2025-05-14T19:01:23; ll=e3a; FE=45.33.40.85:443; http_ping_ms=61; win=3; uuid=3adf382dcd72eb009828bf60c02110ab38a7a80d; wanted_by=DNS
ts=6824e884; t=2025-05-14T19:01:24; ll=e3b; FE=50.116.35.24:443; http_ping_ms=202; win=3; uuid=50ee887518c110963213fd4766d272e6d1c5a7e1; unbiased_ms=152
ts=6824e884; t=2025-05-14T19:01:24; ll=e3c; FE=172.104.23.213:443; http_ping_ms=229; win=3; uuid=64622f38062b9ce606f8140cc2655affbfde6ff0; unbiased_ms=179
ts=6824e884; t=2025-05-14T19:01:24; ll=e3d; FE=139.162.73.59:443; http_ping_ms=302; win=3; uuid=2cb025d8a5bc3e64be82652bbded1b02e30b8a54; unbiased_ms=252
ts=6824e884; t=2025-05-14T19:01:24; ll=e3e; FE=172.105.176.167:443; http_ping_ms=373; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=323
ts=6824e884; t=2025-05-14T19:01:24; ll=e3f; FE=109.237.26.34:443; http_ping_ms=390; win=3; uuid=cba9d700f18947bdd582be4023eecd21ec9996b9; unbiased_ms=340
ts=6824e884; t=2025-05-14T19:01:24; ll=e40; FE=139.162.16.102:443; http_ping_ms=421; win=3; uuid=00ad3ea65dac882f93147161d4fe4803d04b1ac4; unbiased_ms=371
ts=6824e884; t=2025-05-14T19:01:24; ll=e41; FE=95.216.167.199:443; http_ping_ms=421; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=371
ts=6824e884; t=2025-05-14T19:01:24; ll=e42; FE=159.69.241.217:443; http_ping_ms=446; win=3; uuid=788d75ccbeb6db4e3a3420050e7539f585deca00; unbiased_ms=396
ts=6824e884; t=2025-05-14T19:01:24; ll=e43; FE=185.112.146.199:443; http_ping_ms=466; win=3; uuid=ca4d22d0e8466c2ca1053b2988b98914e6d32c37; unbiased_ms=416
ts=6824e884; t=2025-05-14T19:01:24; ll=e44; FE=172.105.59.232:443; http_ping_ms=534; win=3; uuid=1b10ddda06d58c3592dab28bb90cba6830c3a068; unbiased_ms=484
ts=6824e889; t=2025-05-14T19:01:29; ll=e45; connect=45.33.40.85:443
ts=6824e88a; t=2025-05-14T19:01:30; ll=e46; FE=45.33.40.85:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=s14c
ts=6824e88a; t=2025-05-14T19:01:30; ll=e47; FE=45.33.40.85:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=6824e88a; t=2025-05-14T19:01:30; ll=e48; wrote=549; wbps=346; read=889; eof=1; id=s14c
ts=6824e91b; t=2025-05-14T19:03:55; ll=e49; FE=45.33.40.85:443; http_ping_ms=59; win=3; uuid=3adf382dcd72eb009828bf60c02110ab38a7a80d; wanted_by=DNS
ts=6824e91b; t=2025-05-14T19:03:55; ll=e4a; FE=50.116.35.24:443; http_ping_ms=202; win=3; uuid=50ee887518c110963213fd4766d272e6d1c5a7e1; unbiased_ms=152
ts=6824e91b; t=2025-05-14T19:03:55; ll=e4b; FE=172.104.23.213:443; http_ping_ms=222; win=3; uuid=64622f38062b9ce606f8140cc2655affbfde6ff0; unbiased_ms=172
ts=6824e91b; t=2025-05-14T19:03:55; ll=e4c; FE=139.162.73.59:443; http_ping_ms=300; win=3; uuid=2cb025d8a5bc3e64be82652bbded1b02e30b8a54; unbiased_ms=250
ts=6824e91b; t=2025-05-14T19:03:55; ll=e4d; FE=172.105.176.167:443; http_ping_ms=371; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=321
ts=6824e91b; t=2025-05-14T19:03:55; ll=e4e; FE=109.237.26.34:443; http_ping_ms=392; win=3; uuid=cba9d700f18947bdd582be4023eecd21ec9996b9; unbiased_ms=342
ts=6824e91b; t=2025-05-14T19:03:55; ll=e4f; FE=139.162.16.102:443; http_ping_ms=420; win=3; uuid=00ad3ea65dac882f93147161d4fe4803d04b1ac4; unbiased_ms=370
ts=6824e91b; t=2025-05-14T19:03:55; ll=e50; FE=159.69.241.217:443; http_ping_ms=434; win=3; uuid=788d75ccbeb6db4e3a3420050e7539f585deca00; unbiased_ms=384
ts=6824e91b; t=2025-05-14T19:03:55; ll=e51; FE=95.216.167.199:443; http_ping_ms=423; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=373
ts=6824e91b; t=2025-05-14T19:03:55; ll=e52; FE=185.112.146.199:443; http_ping_ms=468; win=3; uuid=ca4d22d0e8466c2ca1053b2988b98914e6d32c37; unbiased_ms=418
ts=6824e91b; t=2025-05-14T19:03:55; ll=e53; FE=172.105.59.232:443; http_ping_ms=544; win=3; uuid=1b10ddda06d58c3592dab28bb90cba6830c3a068; unbiased_ms=494
ts=6824e920; t=2025-05-14T19:04:00; ll=e54; connect=45.33.40.85:443
ts=6824e920; t=2025-05-14T19:04:00; ll=e55; FE=45.33.40.85:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=s14d
ts=6824e921; t=2025-05-14T19:04:01; ll=e56; FE=45.33.40.85:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=6824e921; t=2025-05-14T19:04:01; ll=e57; wrote=549; wbps=346; read=889; eof=1; id=s14d
ts=6824e9b1; t=2025-05-14T19:06:25; ll=e58; FE=45.33.40.85:443; http_ping_ms=59; win=3; uuid=3adf382dcd72eb009828bf60c02110ab38a7a80d; wanted_by=DNS
ts=6824e9b1; t=2025-05-14T19:06:25; ll=e59; FE=50.116.35.24:443; http_ping_ms=206; win=3; uuid=50ee887518c110963213fd4766d272e6d1c5a7e1; unbiased_ms=156
ts=6824e9b1; t=2025-05-14T19:06:25; ll=e5a; FE=172.104.23.213:443; http_ping_ms=217; win=3; uuid=64622f38062b9ce606f8140cc2655affbfde6ff0; unbiased_ms=167
ts=6824e9b1; t=2025-05-14T19:06:25; ll=e5b; FE=139.162.73.59:443; http_ping_ms=301; win=3; uuid=2cb025d8a5bc3e64be82652bbded1b02e30b8a54; unbiased_ms=251
ts=6824e9b2; t=2025-05-14T19:06:26; ll=e5c; FE=172.105.176.167:443; http_ping_ms=372; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=322
ts=6824e9b2; t=2025-05-14T19:06:26; ll=e5d; FE=109.237.26.34:443; http_ping_ms=390; win=3; uuid=cba9d700f18947bdd582be4023eecd21ec9996b9; unbiased_ms=340
ts=6824e9b2; t=2025-05-14T19:06:26; ll=e5e; FE=139.162.16.102:443; http_ping_ms=415; win=3; uuid=00ad3ea65dac882f93147161d4fe4803d04b1ac4; unbiased_ms=365
ts=6824e9b2; t=2025-05-14T19:06:26; ll=e5f; FE=95.216.167.199:443; http_ping_ms=423; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=373
ts=6824e9b2; t=2025-05-14T19:06:26; ll=e60; FE=159.69.241.217:443; http_ping_ms=425; win=3; uuid=788d75ccbeb6db4e3a3420050e7539f585deca00; unbiased_ms=375
ts=6824e9b2; t=2025-05-14T19:06:26; ll=e61; FE=185.112.146.199:443; http_ping_ms=464; win=3; uuid=ca4d22d0e8466c2ca1053b2988b98914e6d32c37; unbiased_ms=414
ts=6824e9b2; t=2025-05-14T19:06:26; ll=e62; FE=172.105.59.232:443; http_ping_ms=549; win=3; uuid=1b10ddda06d58c3592dab28bb90cba6830c3a068; unbiased_ms=499
ts=6824e9b6; t=2025-05-14T19:06:30; ll=e63; connect=45.33.40.85:443
ts=6824e9b7; t=2025-05-14T19:06:31; ll=e64; FE=45.33.40.85:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=s14e
ts=6824e9b7; t=2025-05-14T19:06:31; ll=e65; FE=45.33.40.85:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=6824e9b7; t=2025-05-14T19:06:31; ll=e66; wrote=549; wbps=346; read=889; eof=1; id=s14e
ts=6824ea47; t=2025-05-14T19:08:55; ll=e67; FE=45.33.40.85:443; http_ping_ms=56; win=3; uuid=3adf382dcd72eb009828bf60c02110ab38a7a80d; wanted_by=DNS
ts=6824ea48; t=2025-05-14T19:08:56; ll=e68; FE=50.116.35.24:443; http_ping_ms=206; win=3; uuid=50ee887518c110963213fd4766d272e6d1c5a7e1; unbiased_ms=156
ts=6824ea48; t=2025-05-14T19:08:56; ll=e69; FE=172.104.23.213:443; http_ping_ms=225; win=3; uuid=64622f38062b9ce606f8140cc2655affbfde6ff0; unbiased_ms=175
ts=6824ea48; t=2025-05-14T19:08:56; ll=e6a; FE=139.162.73.59:443; http_ping_ms=299; win=3; uuid=2cb025d8a5bc3e64be82652bbded1b02e30b8a54; unbiased_ms=249
